,Unnamed: 0,amz_url,Title,Category,Selling Price,MRP,Seller Name,Product Details,Description,style_id,brand
138,138,https://www.amazon.in/dp/B0BMQDYDQF,Veirdo® Cotton Fleece Regular Fit Hooded Sweatshirt Full Sleeves Doodle Graphic Printed Jumper Sweatshirt for Men/Boys,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",839,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 30.2 x 26 x 9 cm; 620 Grams
Date First Available : 17 November 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0BMQDYDQF
Item part number : W_05_RUST_VEIRDO_3XL
Country of Origin : India
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd
Item Weight : 620 g",na,W_05_RUST_VEIRDO_3XL,veirdo
139,139,https://www.amazon.in/dp/B09R22L2Q4,Veirdo Round Neck Regular Full Sleeves Sweatshirt for Men,"Clothing & Accessories
›
Men
›
Winter Wear
›
Sweatshirts & Hoodies
›
Sweatshirts",599,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 27 x 25 x 2.5 cm; 50 Grams
Date First Available : 11 January 2022
ASIN : B09R22L2Q4
Item part number : W_334_CAMPUS_S
Country of Origin : India
Department : Men
Item Weight : 50 g",na,W_334_CAMPUS_S,veirdo
140,140,https://www.amazon.in/dp/B09QCC8N76,JUNEBERRY Full Sleeve Crop Top for Girls,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
Tops",499,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Delivered by Amazon.,"Package Dimensions : 27 x 25 x 3 cm; 250 Grams
Date First Available : 12 January 2022
ASIN : B09QCC8N76
Item part number : W_GL_RUN_YLW_XL
Country of Origin : India
Department : Women
Item Weight : 250 g
Net Quantity : 1.00 count",na,W_GL_RUN_YLW_XL,juneberry
142,142,https://www.amazon.in/dp/B09RPSK2BJ,JUNEBERRY® Women's Cotton Drop Shoulder Tie Dye Long/Knee Length T-Shirt,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
T-Shirts",0,,,"Package Dimensions : 27 x 25 x 2.5 cm; 500 Grams
Date First Available : 3 February 2022
ASIN : B09RPSK2BJ
Item part number : OS_601_ORANGE_
Department : Women
Item Weight : 500 g
Net Quantity : 1.00 count",na,OS_601_ORANGE_,juneberry
143,143,https://www.amazon.in/dp/B0B4PCZ3R3,Veirdo Marvel Oversized | Loose Fit | Relaxed Fit |Original Marvel Tee - Thor Love and Thunder Printed Mens Ovesize Half Sleeve Round Neck T-Shirt Black Colour for Mens/Boys,"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",0,,,"Product Dimensions : 27 x 25 x 2 cm; 200 Grams
Date First Available : 26 April 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0B4PCZ3R3
Item part number : OS_MTH_3060_B_L
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd, Awesomefab Shopping Pvt Ltd
Item Weight : 200 g
Item Dimensions LxWxH : 27 x 25 x 2 Centimeters
Net Quantity : 1.00 count
Generic Name : T-Shirt",na,OS_MTH_3060_B_L,veirdo
144,144,https://www.amazon.in/dp/B0B51XFZVF,"Veirdo Mens T Shirts with Collar, Polo T Shirt, Half Sleeves Polo Tshirt, Cotton Men T Shirt Collar Neck","Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
Polos",0,,,"Package Dimensions : 25 x 23 x 3 cm; 220 Grams
Date First Available : 24 June 2022
Manufacturer : AWESOME FAB SHOPPING PVT LTD
ASIN : B0B51XFZVF
Item part number : P_AEROPLANE_404_W_3XL
Department : Men
Manufacturer : AWESOME FAB SHOPPING PVT LTD
Item Weight : 220 g
Net Quantity : 1.00 count",na,P_AEROPLANE_404_W_3XL,veirdo
145,145,https://www.amazon.in/dp/B09XXMHSNV,JUNEBERRY® Star Wars with Helmet Printed Regular Fit Long Knee Length T-Shirt for Women/Girls,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
T-Shirts",699,"₹1,999",Sold by AWESOMEFAB SHOPPING PRIVATE LIMITED and Fulfilled by Amazon.,"Package Dimensions : 24 x 24 x 3 cm; 220 Grams
Date First Available : 14 April 2022
ASIN : B09XXMYRDV
Item part number : P_ST223 _GRY
Country of Origin : India
Department : Women
Item Weight : 220 g
Net Quantity : 1.00 count",na,P_ST223 _GRY,juneberry
146,146,https://www.amazon.in/dp/B0B77KJ8ZV,Veirdo Men's Regular Fit Polo Neck Half Sleeve Printed T-Shirt Soft Nut Colour,"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
Polos",0,,,"Product Dimensions : 27 x 25 x 2 cm; 200 Grams
Date First Available : 21 July 2022
Manufacturer : Awesomefab Shopping Private Limited
ASIN : B0B77KJ8ZV
Item part number : P_SUPERIOR_400_SN_3XL
Department : Men
Manufacturer : Awesomefab Shopping Private Limited, Awesomefab Shopping Private Limited
Item Weight : 200 g
Item Dimensions LxWxH : 27 x 25 x 2 Centimeters",na,P_SUPERIOR_400_SN_3XL,veirdo
147,147,https://www.amazon.in/dp/B09SB47KDR,Veirdo Marvel Iron Man Printed Black Color Half Sleeve Regular Fit T-Shirt for Men,"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",0,,,"Package Dimensions : 27 x 25 x 2.5 cm; 50 Grams
Date First Available : 11 February 2022
ASIN : B09SB47KDR
Item part number : TSH_MIM_BLK_
Department : Men
Item Weight : 50 g
Net Quantity : 1.00 count",na,TSH_MIM_BLK_,veirdo
148,148,https://www.amazon.in/dp/B0B3TQW2KD,JUNEBERRY Original Disney Round Neck Half Sleeve Regular Fit Cartoon Printed Peach Color T-Shirt for Women/Girls (T_DMF2220_SN),"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
T-Shirts",0,,,"Product Dimensions : 27 x 25 x 2.5 cm; 200 Grams
Date First Available : 11 June 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B0B3TQW2KD
Item part number : T_DMF2220_SN_L
Department : Women
Manufacturer : Awesomefab Shopping Pvt Ltd, Awesomefab Shopping Pvt Ltd
Item Weight : 200 g
Item Dimensions LxWxH : 27 x 25 x 2.5 Centimeters",na,T_DMF2220_SN_L,juneberry
149,149,https://www.amazon.in/dp/B09X2T1XYH,Veirdo Original Disney Pure Cotton Regular Fit Round Neck Half Sleeves Mickey Yellow Printed T-Shirt for Men & Boys (T_DMF3004_YL),"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",0,,,"Package Dimensions : 27 x 25 x 3 cm; 250 Grams
Date First Available : 2 April 2022
ASIN : B09X2T1XYH
Item model number : T_DMF3004_YL_L_UL
Department : Men
Item Weight : 250 g
Net Quantity : 1.00 count
Generic Name : Regular Fit T-Shirt",na,T_DMF3004_YL_L_UL,veirdo
150,150,https://www.amazon.in/dp/B09XVJ58KL,JUNEBERRY® Original Marvel Printed Regular Fit Tee for Women/Girls (XXX-Large) Black,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
T-Shirts",0,,,"Package Dimensions : 27 x 25 x 3 cm; 20 Grams
Date First Available : 13 April 2022
ASIN : B09XVJ58KL
Item part number : T_MAOP2229_BL
Department : Women
Item Weight : 20 g
Net Quantity : 1.00 count",na,T_MAOP2229_BL,juneberry
151,151,https://www.amazon.in/dp/B09XY28JWD,Veirdo Marvel Captain America Printed Original Half Sleeves T-Shirt for Men Navy,"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",0,,,"Product Dimensions : 27 x 25 x 2 cm; 200 Grams
Date First Available : 14 April 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B09XY28JWD
Item part number : T_MAV3020_NB_L
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd, Awesomefab Shopping Private Limited
Item Weight : 200 g
Item Dimensions LxWxH : 27 x 25 x 2 Centimeters
Generic Name : T-Shirt",na,T_MAV3020_NB_L,veirdo
152,152,https://www.amazon.in/dp/B09XY1CPCN,Veirdo Marvel Thor Forever Printed Original Half Sleeves T-Shirt for Men Lilac,"Clothing & Accessories
›
Men
›
T-Shirts & Polos
›
T-Shirts",0,,,"Product Dimensions : 27 x 25 x 2 cm; 200 Grams
Date First Available : 14 April 2022
Manufacturer : Awesomefab Shopping Pvt Ltd
ASIN : B09XY1CPCN
Item part number : T_MTH3033_LLC_L
Department : Men
Manufacturer : Awesomefab Shopping Pvt Ltd, Awesomefab Shopping Private Limited
Item Weight : 200 g
Item Dimensions LxWxH : 27 x 25 x 2 Centimeters
Net Quantity : 1.00 count
Generic Name : T-Shirt",na,T_MTH3033_LLC_L,veirdo
153,153,https://www.amazon.in/dp/B09Q9693N9,JUNEBERRY Full Sleeve Crop Top for Girls,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
Tops",0,,,"Package Dimensions : 27 x 25 x 3 cm; 250 Grams
Date First Available : 12 January 2022
ASIN : B09Q9693N9
Item part number : W_GL_DALI_RED_3XL
Department : Women
Item Weight : 250 g
Net Quantity : 1.00 count",na,W_GL_DALI_RED_3XL,juneberry
154,154,https://www.amazon.in/dp/B09QCLJD9S,JUNEBERRY Full Sleeve Crop Top for Girls,"Clothing & Accessories
›
Women
›
Western Wear
›
Tops, T-Shirts & Shirts
›
Tops",0,,,"Package Dimensions : 27 x 25 x 3 cm; 250 Grams
Date First Available : 12 January 2022
ASIN : B09QCLJD9S
Item part number : W_GL_RUN_NAVY_3XL
Department : Women
Item Weight : 250 g
Net Quantity : 1.00 count",na,W_GL_RUN_NAVY_3XL,juneberry
